Code,Name,PGN,,,,
B52,"Bronstein (Haag) Gambit, Sicilian",1.e4 c5 2.Nf3 d6 3.Bb5+ Bd7 4.Bxd7+ Qxd7 5.O-O Nc6 6.c3 Nf6 7.d4,,,,
B53,B53,1.e4 c5 2.Nf3 d6 3.d4,,,,
B53,"Tartakower Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.c3,,,,
B53,"Chekhover Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Qxd4,,,,
B53,"Zaitsev Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Qxd4 Nc6 5.Bb5 Qd7,,,,
B53,"Lazy Knight Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 Nd7,,,,
B53,"Cortlever Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 Nf6 4.dxc5 Nxe4 5.cxd6,,,,
B54,B54,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4,,,,
B55,B55,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6,,,,
B55,"Ginsberg Gambit, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Bc4,,,,
B55,"Moscow (Prins) Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.f3,,,,
B55,"Venice Attack, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.f3 e5 6.Bb5+,,,,
B56,B56,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3,,,,
B56,"Kupreichik Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Bd7,,,,
B56,"Venice Attack, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e5 6.Bb5+,,,,
B56,"Classical Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6,,,,
B56,"Yates Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bd3,,,,
B56,"Spielmann Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Nde2,,,,
B57,"Sozin; Velimirovic Attack, Sicilian; B57",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4,,,,
B57,"Anti-Sozin Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bc4 Qb6,,,,
B58,B58,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Be2,,,,
B58,"Boleslavsky Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Be2 e5,,,,
B58,"Louma Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Be2 e5 7.Nxc6,,,,
B58,"Fianchetto Variation, Richter-Rauzer Sicilizn",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.g3,,,,
B59,B59,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Be2 e5 7.Nb3,,,,
B60,"Richter-Rauzer Variation, Sicilian; B60",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5,,,,
B60,"Dragon Variation, Richter-Rauzer Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 g6,,,,
B61,B61,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Qd2,,,,
B62,B62,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6,,,,
B62,"Margate (Vitolins) Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Bb5,,,,
B62,"Podebrady Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Nb3,,,,
B62,"Exchange Variation, Richter-Rauzer Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Nxc6,,,,
B63,"Rauzer Variation, Sicilian; B63",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2,,,,
B63,"Ivanov Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Qb6,,,,
B64,B64,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4,,,,
B65,B65,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 Be7 8.O-O-O O-O 9.f4 Nxd4 10.Qxd4,,,,
B66,B66,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6,,,,
B67,B67,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7,,,,
B68,B68,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 Be7,,,,
B69,B69,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 Nc6 6.Bg5 e6 7.Qd2 a6 8.O-O-O Bd7 9.f4 Be7 10.Nf3 b5 11.Bxf6,,,,
B70,"Dragon Variation, Sicilian; B70",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6,,,,
B70,"Alekhine Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be2 Bg7 7.O-O O-O 8.Nb3,,,,
B70,"Fianchetto Variation, Sicilian Dragon",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.g3,,,,
B71,"Levenfish Variation, Sicilian; B71",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.f4,,,,
B72,B72,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3,,,,
B72,"Nottingham Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.Nb3,,,,
B72,"Amsterdam (Battery) Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.Qd2,,,,
B72,"Grigoriev Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.Qd2 O-O 9.O-O-O,,,,
B73,B73,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.O-O,,,,
B73,"Zollner Gambit, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.O-O O-O 9.f4 Qb6,,,,
B74,B74,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.O-O O-O 9.Nb3,,,,
B74,"Alekhine Line, Sicilian Dragon",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.O-O O-O 9.Nb3 a5,,,,
B74,"Maroczy Line, Sicilian Dragon",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.O-O O-O 9.Nb3 Be6 10.f4 Na5,,,,
B74,"Tartakower Line, Sicilian Dragon",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.Be2 Nc6 8.O-O O-O 9.Nb3 Be6 10.f4 Qc8,,,,
B75,B75,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3,,,,
B76,"Yugoslav Attack, Sicilian Dragon; B76",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O,,,,
B76,"Panov Variation, Sicilian Dragon",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.g4,,,,
B77,B77,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4,,,,
B77,"Sosonko Variation, Sicilian Dragon",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nd7,,,,
B77,"Czerniak Variation, Sicilian Dragon",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Nxd4 10.Bxe4,,,,
B78,B78,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O,,,,
B79,B79,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 g6 6.Be3 Bg7 7.f3 O-O 8.Qd2 Nc6 9.Bc4 Bd7 10.O-O-O Qa5,,,,
B80,"Scheveingen Variation, Sicilian; B80",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6,,,,
B80,"Vitolins Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bb5+,,,,
B80,"English Attack, Scheveningen Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.f3,,,,
B80,"Fianchetto Variation, Scheveningen Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.g3,,,,
B81,"Delayed Keres Attack, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4,,,,
B81,"Perenyi Gambit, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be3 a6 7.g4 e5 8.Nf5 g6 9.g5,,,,
B81,"Keres; Panov Variation, Sicilian; B81",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.g4,,,,
B82,"Matanovic Attack, Sicilian; B82",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4,,,,
B82,"Tal Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.f4 Nc6 7.Be3 Be7 8.Qf3,,,,
B83,"Scheveningen Variation, Sicilian; B83",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2ï¿½ï¿½,,,,
B84,"Modern Paulsen, Sicilian; B84",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6,,,,
B85,B85,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Be7,,,,
B85,"Paulsen Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Be2 a6 7.O-O Qc7 8.f4 Nc6,,,,
B86,"Fischer Attack, Sozin Attack, Sicilian; B86",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4,,,,
B87,"Flank Variation, Sicilian; B87",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 a6 7.Bb3 b5,,,,
B88,"Leonhardt Variation, Sicilian; B88",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6,,,,
B89,B89,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6 7.Be3ï¿½ï¿½,,,,
B89,"Sherbakov Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6 7.Be3 Be7 8.Bb3 O-O 9.O-O Na5 10.f4 b6,,,,
B89,"Velimirovic Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 e6 6.Bc4 Nc6 7.Be3 Be7 8.Qe2,,,,
B90,"Najdorf Variation, Sicilian; B90",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6,,,,
B90,"Lipnitzky Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bc4,,,,
B90,"Byrne Variation, Sicilian; English Attack",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3,,,,
B90,"Anti-English, Najdorf Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be3 Ng4,,,,
B90,"Adams Attack, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.h3,,,,
B90,"Freak Attack, Siicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Rg1,,,,
B91,"Zagreb Variation, Sicilian; B91",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.g3,,,,
B92,"Opocensky Variation, Sicilian; B92",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2,,,,
B92,"Opocensky Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Be2 e5,,,,
B93,"Amsterdam Variation, Sicilian; B93",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.f4,,,,
B94,B94,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5,,,,
B95,B95,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6,,,,
B96,B96,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4,,,,
B96,Polugaevsky; Accelerated Najdorf,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 b5,,,,
B96,"Simagin Line, Najdorf Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 b5 8.e5 dxe5 9.fxe5 Qc7 10.Qe2,,,,
B97,"Poisoned Pawn Variation, Najdorf Sicilian; B97",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qb6,,,,
B97,"Poisoned Pawn Variation, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qb6 8.Qd2,,,,
B97,"Poisoned Pawn Accepted, Najdorf Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Qb6 8.Qd2 Qxb2,,,,
B98,B98,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7,,,,
B98,"Argenitne; Goteborg Var, Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 h6 9.Bh4 g5,,,,
B98,"Browne Variation, Najdorf Sicilian",1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 h6 9.Bh4 Qc7,,,,
B99,B99,1.e4 c5 2.Nf3 d6 3.d4 cxd4 4.Nxd4 Nf6 5.Nc3 a6 6.Bg5 e6 7.f4 Be7 8.Qf3 Qc7 9.O-O-O Nbd7,,,,
C00,Franco-Sicilian Defense,1.d4 e6 2.c4 c5ï¿½ï¿½,,,,
C00,French Defense; C00,1.e4 e6,,,,
C00,"Reti (Horwitz) Variation, French",1.e4 e6 2.b3,,,,
C00,"Papa-Ticulat Gambit, French",1.e4 e6 2.b3 d5 3.Bb2,,,,
C00,"Banzai-Leong Gambit, French",1.e4 e6 2.b4,,,,
C00,Pinova Gambit,1.e4 e6 2.b4 Bxb4 3.e5,,,,
C00,"Bird Invitation, French",1.e4 e6 2.Bb5,,,,
C00,"Orthoschapp Variation, French",1.e4 e6 2.c4 d5 3.cxd5 exd5 4.Qb3,,,,
C00,"King""s Indian Attack",1.e4 e6 2.d3ï¿½ï¿½,,,,
C00,"Reversed Philidor, French",1.e4 e6 2.d3 d5 3.Nd2 Nf6 4.Ngf3 Nc6 5.Be2,,,,
C00,"Franco-Hiva Gambit, French",1.e4 e6 2.d3 f5,,,,
C00,"Alapin; Witaker Gambit, French",1.e4 e6 2.d4 d5 3.Be3,,,,
C00,"Alapin-Diemer Gambit, French",1.e4 e6 2.d4 d5 3.Be3 dxe4 4.f3,,,,
C00,"Diemer-Duhm Gambit, French",1.e4 e6 2.d4 d5 3.c4,,,,
C00,"Steinitz Attack, French",1.e4 e6 2.e5,,,,
C00,"Bourdonnais (La Bourdonnais) Variation, French",1.e4 e6 2.f4ï¿½ï¿½,,,,
C00,"Reuter Gambit, French",1.e4 e6 2.f4 d5 3.Nf3 dxe4 4.Ng5,,,,
C00,"Reti-Spielmann Attack, French",1.e4 e6 2.g3,,,,
C00,"Queen's Knight, French",1.e4 e6 2.Nc3,,,,
C00,"Pelikan Variation, French",1.e4 e6 2.Nc3 d5 3.f4,,,,
C00,"Two Knight Variation, French",1.e4 e6 2.Nc3 d5 3.Nf3,,,,
C00,"Knight Variation, French",1.e4 e6 2.Nf3,,,,
C00,"Wing Gambit, French",1.e4 e6 2.Nf3 d5 3.e5 c5 4.b4,,,,
C00,"Two Knights Variation, French",1.e4 e6 2.Nf3 d5 3.Nc3,,,,
C00,"Chigorin Variation, French",1.e4 e6 2.Qe2,,,,
C01,C01,1.e4 e6 2.d4,,,,
C01,"Baeuerle Gambit, French",1.e4 e6 2.d4 b5,,,,
C01,"Schlechter Variation, French",1.e4 e6 2.d4 d5 3.Bd3,,,,
C01,"Exchange Variation, French",1.e4 e6 2.d4 d5 3.exd5 exd5,,,,
C01,"Monte Carlo Variation, French",1.e4 e6 2.d4 d5 3.exd5 exd5 4.c4,,,,
C01,"Svenius Variation, French",1.e4 e6 2.d4 d5 3.exd5 exd5 4.Nc3 Nf6 5.Bg5,,,,
C01,"Canal Attack, French",1.e4 e6 2.d4 d5 3.Nc3 Bb4 4.exd5 exd5 5.Bd3 Ne7 6.Qh5,,,,
C01,"Perseus Gambit, French",1.e4 e6 2.d4 d5 3.Nf3,,,,
C01,"Carlson Gambit, French",1.e4 e6 2.d4 d5 3.Nf3 dxe4 4.Ne5,,,,
C01,"Morphy Gambit, French",1.e4 e6 2.d4 d5 3.Nh3,,,,
C01,Hoffman Gambit,1.e4 e6 2.d4 d5 3.Qe2 e5 4.f4 exf4,,,,
C01,"Franco-Hiva Gambit I, French",1.e4 e6 2.d4 f5,,,,
C01,"Mediterranean Defense, French",1.e4 e6 2.d4 Nf6,,,,
C02,"Advance Variation, French; C02",1.e4 e6 2.d4 d5 3.e5,,,,
C02,"Extended Bishop Swap, French",1.e4 e6 2.d4 d5 3.e5 Bd7,,,,
C02,"Advance; Nimzovich; Steinitz Var, Fr",1.e4 e6 2.d4 d5 3.e5 Bd7,,,,
C02,"Frenkel Gambit, French",1.e4 e6 2.d4 d5 3.e5 c5 4.b4,,,,
C02,"Paulsen Attack, French",1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3,,,,
C02,"Euwe Variation, French",1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Bd7,,,,
C02,"Lputian Variation, French",1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Qb6 6.a3 Nh6,,,,
C02,"Milner-Barry Gambit, French",1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Qb6 6.Bd3,,,,
C02,"Milner-Barry Gambit, French",1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Nc6 5.Nf3 Qb6 6.Bd3 cxd3 7.cxd3 Bd7 8.O-O Nxd4 9.Nxd4,,,,
C02,"Wade Variation, French",1.e4 e6 2.d4 d5 3.e5 c5 4.c3 Qb6 5.Nf3 Bd7,,,,
C02,"Nimzovich Variation, French",1.e4 e6 2.d4 d5 3.e5 c5 4.Nf3,,,,
C02,"Ruisdonk Gambit, French",1.e4 e6 2.d4 d5 3.e5 c5 4.Nf3 cxd4 5.Bd3,,,,
C02,"Nimzovich Attack, French",1.e4 e6 2.d4 d5 3.e5 c5 4.Qg4,,,,
C03,"Tarrasch Variation, French; C03",1.e4 e6 2.d4 d5 3.Nd2,,,,
C03,"Morozevich Variation, French",1.e4 e6 2.d4 d5 3.Nd2 Be7,,,,
C03,"Haberditz Variation, French",1.e4 e6 2.d4 d5 3.Nd2 f5,,,,
C04,C04,1.e4 e6 2.d4 d5 3.Nd2 Nc6,,,,
C04,"Guimard Variation, French",1.e4 e6 2.d4 d5 3.Nd2 Nc6 4.Ngf3 Nf6 5.e5 Nfd7,,,,
C04,"Leningrad Variation, French",1.e4 e6 2.d4 d5 3.Nd2 Nc6 4.Ngf3 Nf6 5.e5 Nfd7 5.f4 c5 6.c3 Nc6 7.Ndf3 cxd4 8.cxd4,,,,
C05,C05,1.e4 e6 2.d4 d5 3.Nd2 Nf6,,,,
C06,"Botvinnik Variation, French",1.e4 e6 2.d4 d5 3.Nd2 Nc6 4.e4 Nfd7 5.Bd3 c5 6.c3 b6,,,,
C06,C06,1.e4 e6 2.d4 d5 3.Nd2 Nf6 4.e5 Nfd7 5.Bd3,,,,
C07,Open System Tarrasch French; C07,1.e4 e6 2.d4 d5 3.Nd2 c5,,,,
C07,"Shaposhnikov Gambit, French",1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Nf6,,,,
C07,"Chistiakov Defense, French",1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 Qxd5,,,,
C08,C08,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5,,,,
C09,C09,1.e4 e6 2.d4 d5 3.Nd2 c5 4.exd5 exd5 5.Ngf3 Nc6,,,,
C10,"Normal Variation, French; C10",1.e4 e6 2.d4 d5 3.Nc3,,,,
C10,"Marshall Variation, French",1.e4 e6 2.d4 d5 3.Nc3 c5,,,,
C10,"Rubinstein Variation, French",1.e4 e6 2.d4 d5 3.Nc3 dxe4,,,,
C10,"Fort Knox Variation, French",1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Bd7 5.Nf3 Bc6,,,,
C10,"Rasa-Studier Gambit, French",1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Be3,,,,
C10,"Ellis Gambit, French",1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 e5,,,,
C10,"Blackburne Defense, French",1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7,,,,
C10,"Capablanca Line, French",1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Nd7 5.Nf3 Ngf6 6.Nxf6+ Nxf6 7.Ne5,,,,
C10,"Frere; Becker; Katilimov, Maric Var, French",1.e4 e6 2.d4 d5 3.Nc3 dxe4 4.Nxe4 Qd5,,,,
C10,"Svenonius Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.exd5,,,,
C11,"Classical Variation, French; C11",1.e4 e6 2.d4 d5 3.Nc3 Nf6,,,,
C11,"Swiss Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bd3,,,,
C11,"Henneberger Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Be3,,,,
C11,"Burn Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 dxe4,,,,
C11,"Steinitz Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5,,,,
C11,"Bradford Attack, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.f4 c5 6.dxc5 Bxc5 7.Qg4,,,,
C11,"Brodsky-Jones Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.f4 c5 6.dxc5 Nc6 7.a3 Bxc5 8.Qg4 O-O 9.Nf3 f6,,,,
C11,"Boleslavsky Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.f4 c5 6.Nf3 Nc6 7.Be3,,,,
C11,"Gledhill Attack, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.e5 Nfd7 5.Qg4,,,,
C12,C12,1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5,,,,
C12,"McCutcheon Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Bb4,,,,
C12,"Olland (Dutch) Variation, French",1.e4 e6 2.d4 d5 3.Nc3 Nf6 4.Bg5 Bb4 5.e5 h6 6.Bc1,,,,
